booking_id,customer_id,booking_date,departure_date,departure_airport,arrival_airport,booking_amount,currency_code,passenger_count,booking_status,device_id,ip_address,ip_country_code
1847,108,2025-11-21 06:47:58,2026-02-18,TIA,JFK,977.02,GBP,1,Confirmed,DEV-000108,216.69.153.194,IT
1848,236,2026-03-14 16:13:16,2026-04-02,LHR,HER,1403.63,GBP,2,Pending Review,DEV-000236,17.236.139.103,NG
1849,1654,2026-06-30 22:50:55,2026-10-16,OTP,LOS,203.85,GBP,2,Confirmed,DEV-001654,166.9.21.189,US
1850,378,2025-01-15 15:13:31,2025-06-30,AMS,VCE,250.23,GBP,1,Cancelled,DEV-000378,14.224.76.219,US
1851,1546,2025-12-25 14:30:37,2026-04-28,LGW,TIA,1400.72,GBP,3,Confirmed,DEV-001546,131.81.223.121,RO
1852,1221,2025-05-06 16:14:59,2025-10-01,SKG,LOS,1338.88,GBP,4,Confirmed,DEV-001221,207.70.184.125,NG
1853,1110,2025-11-24 02:24:15,2026-05-11,AMS,LHR,1497.03,GBP,4,Completed,DEV-001110,155.53.252.73,DE
1854,1671,2026-07-09 02:35:33,2026-10-09,LGW,FCO,224.41,GBP,3,Completed,DEV-001671,139.183.28.3,FR
1855,1117,2026-04-10 16:43:29,2026-09-14,TIA,LHR,345.83,GBP,4,Confirmed,DEV-001117,59.97.26.196,ES
1856,560,2026-06-16 01:25:52,2026-06-24,ATH,LHR,560.07,GBP,4,Confirmed,DEV-000560,31.62.4.203,US
1857,74,2026-05-09 00:38:32,2026-05-20,BCN,LGW,915.75,GBP,4,Completed,DEV-SHARED-022,175.127.175.146,GB
1858,587,2026-06-28 18:16:00,2026-11-22,TIA,DXB,1040.63,GBP,3,Confirmed,DEV-000587,173.204.32.225,US
1859,994,2026-02-05 15:19:19,2026-06-05,LHR,MAD,1422.10,GBP,4,Completed,DEV-SHARED-016,110.44.189.211,AL
1860,1335,2026-05-28 06:38:25,2026-08-09,OTP,DXB,2591.31,GBP,4,Completed,DEV-001335,130.120.245.123,GR
1861,754,2026-07-16 13:48:32,2026-07-18,LGW,OTP,1520.70,GBP,3,Pending Review,DEV-FRAUD-018,55.73.219.128,FR
1862,250,2026-04-29 20:42:38,2026-08-21,ATH,NCE,295.72,GBP,4,Confirmed,DEV-000250,85.147.37.28,US
1863,1671,2026-07-09 19:18:31,2026-11-01,LOS,MAD,1226.97,GBP,4,Confirmed,DEV-001671,72.156.252.225,DE
1864,207,2026-05-08 15:01:27,2026-06-22,ORY,TIA,741.04,GBP,1,Completed,DEV-000207,109.139.128.140,RO
1865,836,2025-05-17 11:44:09,2025-10-08,FRA,CDG,2575.55,GBP,3,Confirmed,DEV-000836,208.169.8.42,IT
1866,1866,2026-03-18 09:35:58,2026-03-20,LHR,FCO,1152.84,GBP,2,Pending Review,DEV-FRAUD-009,110.45.110.155,US
1867,1905,2025-06-04 16:32:16,2025-09-22,MAD,LGW,1012.32,GBP,4,Confirmed,DEV-SHARED-058,126.52.118.241,ES
1868,1342,2025-05-08 22:52:24,2025-06-15,ORD,AMS,713.10,GBP,3,Completed,DEV-001342,146.136.118.66,DE
1869,923,2026-06-30 04:58:18,2026-10-06,AMS,OTP,1351.05,GBP,1,Completed,DEV-000923,108.1.87.146,US
1870,1417,2026-05-10 06:53:47,2026-10-31,ATH,NCE,1396.56,GBP,1,Completed,DEV-001417,109.217.176.63,NL
1871,325,2025-08-20 12:22:34,2025-12-03,TIA,ORY,305.18,GBP,1,Cancelled,DEV-SHARED-100,139.2.47.45,AL
1872,250,2026-04-02 07:11:58,2026-07-20,CDG,OTP,972.64,GBP,1,Completed,DEV-000250,5.53.146.126,RO
1873,1260,2026-02-01 15:05:49,2026-02-02,ORY,OTP,1383.74,GBP,4,Cancelled,DEV-SHARED-025,145.97.37.163,AE
1874,162,2025-10-30 00:35:10,2026-01-23,ORY,AMS,349.91,GBP,2,Confirmed,DEV-000162,209.219.54.101,NL
1875,347,2026-01-22 04:21:28,2026-01-24,BCN,MUC,1318.47,GBP,4,Pending Review,DEV-000347,51.166.156.121,ES
1876,1227,2025-09-13 13:12:33,2026-03-10,AMS,DXB,641.17,GBP,1,Confirmed,DEV-SHARED-101,126.135.65.231,IT
1877,1392,2026-02-26 00:43:23,2026-07-02,ORD,MAN,725.60,GBP,3,Confirmed,DEV-001392,222.30.5.100,NL
1878,108,2025-01-25 00:27:07,2025-03-15,AMS,MAD,400.49,GBP,3,Completed,DEV-000108,205.184.231.126,IT
1879,1754,2026-05-20 10:58:58,2026-07-23,NCE,LHR,654.33,GBP,1,Confirmed,DEV-001754,8.188.194.80,ES
1880,994,2026-03-22 22:27:43,2026-09-09,LOS,OTP,717.93,GBP,1,Cancelled,DEV-000994,84.251.122.209,AE
1881,1440,2026-02-13 18:34:30,2026-06-16,FCO,BCN,745.18,GBP,2,Confirmed,DEV-001440,45.189.244.202,AL
1882,887,2026-07-10 17:03:03,2026-07-15,OTP,ATH,1264.08,GBP,4,Confirmed,DEV-SHARED-087,148.10.34.53,DE
1883,1093,2026-02-21 22:16:30,2026-02-26,AMS,AGP,461.97,GBP,3,Confirmed,DEV-001093,55.110.180.108,IT
1884,1910,2025-09-26 12:36:23,2025-11-12,OTP,AMS,2127.40,GBP,4,Completed,DEV-001910,5.208.214.124,US
1885,86,2025-07-13 10:42:55,2025-10-26,SKG,AUH,220.78,GBP,4,Confirmed,DEV-000086,160.149.220.233,ES
1886,76,2025-12-20 01:17:25,2026-03-25,AGP,ORY,786.13,GBP,1,Cancelled,DEV-000076,185.172.248.231,NL
1887,357,2025-07-10 01:34:58,2025-07-22,AMS,MAN,937.35,GBP,1,Completed,DEV-000357,17.210.196.168,GR
1888,783,2026-01-14 14:31:53,2026-02-28,TIA,AUH,1457.84,GBP,1,Confirmed,DEV-000783,217.175.204.208,RO
1889,1910,2025-12-06 13:06:31,2025-12-14,VCE,OTP,643.18,GBP,2,Pending Review,DEV-FRAUD-001,222.201.23.43,US
1890,843,2025-01-20 07:09:43,2025-06-18,NCE,FRA,282.59,GBP,2,Cancelled,DEV-000843,57.26.6.40,IT
1891,555,2025-03-14 21:11:48,2025-06-02,MAN,DXB,648.91,GBP,2,Confirmed,DEV-000555,222.89.237.103,FR
1892,887,2026-07-14 00:53:17,2026-12-23,BER,LHR,2106.17,GBP,1,Confirmed,DEV-000887,99.136.18.234,GR
1893,1919,2025-10-19 16:39:14,2025-12-19,FRA,SKG,2586.76,GBP,4,Completed,DEV-001919,172.168.139.31,GB
1894,1994,2026-07-02 03:19:18,2026-12-09,AMS,AUH,276.94,GBP,1,Confirmed,DEV-001994,186.58.127.31,AL
1895,595,2025-04-22 12:29:52,2025-04-22,LHR,HER,82.54,GBP,4,Confirmed,DEV-000595,41.247.97.163,US
1896,1583,2026-07-01 02:08:17,2026-11-20,VCE,TIA,827.13,GBP,2,Confirmed,DEV-001583,222.71.181.237,GB
1897,1935,2025-08-12 21:45:06,2025-10-01,FRA,LOS,699.09,GBP,4,Pending Review,DEV-001935,68.77.149.237,DE
1898,1973,2025-11-20 05:58:30,2025-12-08,AUH,LHR,1109.36,GBP,3,Cancelled,DEV-SHARED-116,53.112.179.128,DE
1899,172,2026-05-27 04:12:48,2026-05-29,BCN,OTP,958.37,GBP,4,Pending Review,DEV-FRAUD-007,166.50.52.109,NL
1900,312,2026-05-29 02:30:30,2026-08-18,LGW,TIA,1390.28,GBP,2,Confirmed,DEV-000312,25.21.153.77,RO
1901,447,2025-06-29 20:56:07,2025-07-01,BER,LOS,3092.76,GBP,4,Confirmed,DEV-000447,92.85.181.186,US
1902,694,2025-02-28 23:42:01,2025-05-02,BCN,TIA,1422.80,GBP,3,Confirmed,DEV-SHARED-076,83.217.201.1,ES
1903,1310,2026-02-28 20:35:48,2026-06-14,AMS,LGW,2564.66,GBP,2,Completed,DEV-001310,176.59.177.76,NL
1904,181,2026-04-01 01:08:22,2026-05-08,TIA,LOS,1419.02,GBP,1,Confirmed,DEV-000181,183.172.219.249,GR
1905,221,2025-09-14 14:27:35,2025-11-24,FCO,TIA,1058.94,GBP,2,Confirmed,DEV-000221,7.127.3.8,AE
1906,1051,2026-02-20 08:05:35,2026-07-04,BER,JFK,852.97,GBP,1,Confirmed,DEV-001051,29.34.247.196,RO
1907,1112,2026-03-30 17:09:13,2026-07-16,BER,AGP,350.87,GBP,2,Confirmed,DEV-SHARED-080,143.52.56.37,AL
1908,1440,2026-02-18 16:33:36,2026-03-29,AUH,JFK,770.14,GBP,3,Completed,DEV-001440,159.99.143.59,IT
1909,1299,2026-04-18 11:02:16,2026-04-20,BER,ORY,527.15,GBP,1,Confirmed,DEV-SHARED-035,122.46.157.45,ES
1910,1236,2025-10-04 22:47:44,2025-11-01,ATH,AGP,1317.14,GBP,2,Completed,DEV-001236,104.214.72.95,IT
1911,1780,2026-02-03 10:54:57,2026-06-18,TIA,DXB,91.41,GBP,4,Confirmed,DEV-001780,120.0.34.165,US
1912,997,2025-03-21 07:53:45,2025-08-14,MUC,LOS,1096.81,GBP,3,Completed,DEV-000997,184.66.61.71,IT
1913,348,2026-03-15 20:17:38,2026-06-17,LOS,OTP,1069.97,GBP,3,Completed,DEV-000348,58.23.134.69,RO
1914,127,2026-06-28 13:02:55,2026-08-31,NCE,DXB,766.78,GBP,3,Confirmed,DEV-000127,222.130.196.159,NG
1915,480,2026-05-03 18:33:42,2026-05-30,MXP,AMS,1452.86,GBP,4,Confirmed,DEV-000480,94.9.248.164,ES
1916,1108,2026-06-02 11:31:40,2026-10-31,BER,AUH,1346.91,GBP,4,Completed,DEV-001108,172.101.70.101,NL
1917,275,2025-03-26 13:28:01,2025-05-29,DXB,BER,1053.92,GBP,1,Confirmed,DEV-000275,139.46.221.130,NG
1918,1374,2026-02-24 06:23:12,2026-08-03,AUH,LHR,255.10,GBP,1,Confirmed,DEV-001374,182.203.8.241,ES
1919,156,2025-09-16 10:44:07,2026-03-13,LOS,LGW,2300.20,GBP,1,Confirmed,DEV-000156,109.92.116.194,AE
1920,1502,2025-01-31 02:15:27,2025-01-31,FCO,AMS,325.63,GBP,4,Completed,DEV-001502,154.251.201.122,AE
1921,614,2025-11-30 09:07:45,2026-05-12,BCN,MAN,502.28,GBP,4,Confirmed,DEV-SHARED-023,15.34.171.93,NG
1922,793,2026-05-15 15:28:07,2026-05-15,TIA,OTP,1342.31,GBP,1,Confirmed,DEV-000793,51.173.93.143,FR
1923,1589,2026-04-16 10:04:25,2026-08-24,FRA,SKG,2275.24,GBP,3,Confirmed,DEV-001589,53.124.91.130,FR
1924,185,2025-12-01 01:24:26,2026-05-28,TIA,VCE,1104.75,GBP,3,Confirmed,DEV-000185,174.151.16.28,IT
1925,81,2025-09-13 00:35:10,2025-09-20,AGP,TIA,1321.24,GBP,1,Confirmed,DEV-000081,188.74.245.174,AL
1926,1695,2025-11-20 15:52:32,2025-11-21,LGW,FRA,2669.28,GBP,2,Confirmed,DEV-FRAUD-024,7.110.227.99,GB
1927,1593,2025-06-30 11:33:14,2025-07-01,LOS,MXP,1253.40,GBP,1,Confirmed,DEV-001593,214.237.181.170,GB
1928,1716,2026-02-27 11:35:42,2026-02-27,TIA,AGP,785.63,GBP,4,Completed,DEV-001716,82.158.124.232,NL
1929,1044,2025-09-15 18:33:05,2025-10-31,LOS,LAX,371.76,GBP,3,Confirmed,DEV-001044,101.228.26.135,GB
1930,1760,2025-05-14 14:37:35,2025-07-01,MUC,FCO,322.70,GBP,1,Confirmed,DEV-001760,43.27.32.44,NG
1931,1634,2026-01-17 10:52:18,2026-01-17,LHR,LOS,2880.63,GBP,1,Pending Review,DEV-FRAUD-001,170.239.46.56,DE
1932,1163,2026-04-15 12:15:26,2026-05-19,TIA,AUH,1792.45,GBP,4,Confirmed,DEV-001163,147.136.102.76,US
1933,345,2025-06-20 22:07:06,2025-11-01,ORD,BER,249.43,GBP,1,Confirmed,DEV-SHARED-009,44.88.99.75,US
1934,1134,2025-06-23 20:10:53,2025-09-28,LHR,LOS,916.53,GBP,4,Confirmed,DEV-001134,176.233.80.139,AL
1935,1471,2025-01-14 08:22:15,2025-07-05,AMS,SKG,1130.43,GBP,4,Completed,DEV-001471,189.63.182.176,AE
1936,1432,2025-07-17 16:57:13,2026-01-05,NCE,MAD,1145.84,GBP,4,Confirmed,DEV-SHARED-079,222.173.48.162,IT
1937,1492,2025-09-12 10:03:23,2026-02-19,FRA,FCO,763.44,GBP,4,Confirmed,DEV-001492,131.81.227.237,GR
1938,585,2026-06-18 01:21:32,2026-11-28,OTP,NCE,246.73,GBP,4,Cancelled,DEV-000585,171.53.110.180,US
1939,241,2025-10-29 15:06:35,2025-10-31,MAN,NCE,3068.01,GBP,3,Pending Review,DEV-FRAUD-026,160.62.66.122,IT
1940,1669,2026-04-18 07:41:53,2026-05-09,VCE,AGP,1443.11,GBP,4,Confirmed,DEV-001669,98.47.44.234,GB
1941,21,2025-02-09 12:03:44,2025-07-04,OTP,TIA,1221.45,GBP,1,Confirmed,DEV-000021,79.48.1.62,DE
1942,112,2025-07-03 00:47:00,2025-07-09,LHR,MAD,1010.77,GBP,2,Cancelled,DEV-000112,203.65.100.146,FR
1943,1976,2025-10-09 16:22:38,2026-03-21,VCE,SKG,174.96,GBP,3,Confirmed,DEV-001976,13.197.221.16,DE
1944,1215,2025-12-20 23:49:25,2026-06-16,ORY,MAN,769.21,GBP,1,Confirmed,DEV-SHARED-083,134.79.46.192,AL
1945,1885,2025-07-01 06:20:33,2025-09-27,FCO,HER,1070.66,GBP,1,Pending Review,DEV-001885,39.87.84.107,IT
1946,1474,2026-06-03 11:34:01,2026-09-12,CDG,OTP,543.70,GBP,3,Completed,DEV-001474,129.205.145.225,NG
1947,859,2025-03-18 20:01:50,2025-05-25,ATH,JFK,811.52,GBP,1,Pending Review,DEV-000859,3.32.215.52,GB
1948,1323,2025-12-13 06:13:04,2026-06-09,FRA,FCO,917.49,GBP,3,Confirmed,DEV-001323,25.128.91.102,AE
1949,454,2025-03-11 11:00:06,2025-03-11,LOS,AMS,941.30,GBP,3,Confirmed,DEV-000454,122.76.154.122,DE
1950,1665,2026-05-19 11:07:49,2026-06-05,MAD,AMS,563.76,GBP,4,Confirmed,DEV-SHARED-046,117.14.17.23,AE
1951,1172,2025-12-03 01:30:59,2026-03-08,LHR,VCE,596.36,GBP,3,Cancelled,DEV-SHARED-044,18.171.255.176,GR
1952,802,2026-03-16 04:55:05,2026-03-24,LGW,LAX,2037.41,GBP,2,Confirmed,DEV-FRAUD-019,188.255.239.48,GB
1953,1361,2026-04-05 03:48:26,2026-08-24,LAX,MXP,1802.47,GBP,3,Pending Review,DEV-001361,164.233.121.190,GR
1954,1002,2025-07-02 13:29:31,2025-10-20,LAX,OTP,2229.66,GBP,2,Confirmed,DEV-001002,85.33.234.198,AE
1955,892,2026-03-17 21:00:32,2026-05-19,LOS,TIA,1487.56,GBP,2,Cancelled,DEV-000892,201.15.154.78,IT
1956,379,2025-11-10 17:14:34,2026-04-16,DXB,MUC,784.87,GBP,3,Confirmed,DEV-000379,99.74.77.87,AL
1957,1803,2026-05-06 09:32:31,2026-10-29,OTP,DXB,427.64,GBP,1,Confirmed,DEV-001803,196.55.94.172,NG
1958,1808,2026-06-29 03:13:38,2026-12-18,LHR,LOS,644.41,GBP,4,Pending Review,DEV-001808,118.115.149.181,AL
1959,1914,2025-02-01 04:58:55,2025-05-04,LAX,DXB,492.83,GBP,4,Confirmed,DEV-SHARED-019,20.194.161.91,GR
1960,1920,2026-03-25 01:14:06,2026-03-27,TIA,MUC,2285.08,GBP,4,Confirmed,DEV-SHARED-102,83.87.84.130,AE
1961,591,2025-04-19 03:24:53,2025-06-19,LAX,OTP,776.40,GBP,3,Confirmed,DEV-000591,8.189.8.169,RO
1962,1274,2026-05-02 07:47:56,2026-05-03,ORY,MAN,1272.37,GBP,4,Confirmed,DEV-001274,36.0.162.65,IT
1963,1936,2026-07-16 00:04:10,2026-10-20,MAN,HER,1524.34,GBP,4,Confirmed,DEV-001936,29.26.220.34,FR
1964,331,2025-09-01 08:32:09,2025-09-01,SKG,VCE,114.59,GBP,2,Confirmed,DEV-000331,33.225.251.228,NL
1965,1371,2025-10-15 20:58:36,2026-01-15,AMS,AUH,2512.92,GBP,2,Completed,DEV-001371,127.196.145.145,IT
1966,841,2026-06-24 05:37:27,2026-10-04,AGP,ORD,1028.08,GBP,3,Confirmed,DEV-SHARED-057,78.163.44.101,IT
1967,545,2025-03-29 07:40:43,2025-08-16,LGW,SKG,354.81,GBP,3,Completed,DEV-000545,3.86.248.243,IT
1968,1322,2025-10-27 07:08:50,2026-02-05,LOS,MAD,1288.08,GBP,3,Confirmed,DEV-001322,179.48.76.7,AE
1969,1892,2026-07-04 19:06:45,2026-11-25,AUH,VCE,86.08,GBP,4,Confirmed,DEV-001892,207.11.84.192,GB
1970,1199,2026-03-01 11:50:31,2026-07-31,BER,MXP,975.67,GBP,1,Cancelled,DEV-SHARED-080,37.239.139.45,RO
1971,389,2025-12-02 10:31:19,2026-01-03,LGW,OTP,2151.32,GBP,3,Completed,DEV-000389,101.120.134.32,AL
1972,754,2026-07-18 14:43:00,2026-09-30,LAX,NCE,1638.56,GBP,1,Completed,DEV-000754,7.66.252.119,AE
1973,1366,2026-06-05 22:44:30,2026-10-11,MUC,OTP,841.58,GBP,2,Cancelled,DEV-SHARED-081,41.163.116.159,NG
1974,690,2026-07-09 13:44:56,2026-08-20,FCO,OTP,1466.02,GBP,3,Pending Review,DEV-000690,201.246.64.42,IT
1975,1711,2026-02-06 22:32:14,2026-04-06,MAN,AMS,1534.58,GBP,2,Pending Review,DEV-001711,121.127.146.215,DE
1976,907,2026-05-09 16:30:59,2026-10-22,OTP,DXB,1033.96,GBP,2,Completed,DEV-SHARED-074,125.107.27.203,US
1977,138,2026-03-11 05:29:40,2026-07-16,NCE,TIA,1879.71,GBP,3,Completed,DEV-000138,197.245.178.96,NL
1978,1039,2026-03-29 08:49:53,2026-04-21,FCO,TIA,2406.06,GBP,1,Confirmed,DEV-001039,156.72.152.47,GB
1979,1162,2026-07-12 22:24:16,2026-09-05,TIA,LGW,2336.34,GBP,3,Confirmed,DEV-001162,189.18.52.71,DE
1980,17,2026-06-05 11:16:49,2026-07-14,TIA,LOS,391.67,GBP,4,Confirmed,DEV-SHARED-066,76.71.210.64,US
1981,1886,2026-06-04 10:43:03,2026-11-08,HER,BER,1376.10,GBP,4,Confirmed,DEV-001886,216.95.28.121,AL
1982,856,2025-05-28 18:34:24,2025-10-02,TIA,BCN,467.04,GBP,3,Confirmed,DEV-000856,58.151.254.82,AL
1983,1973,2026-06-17 16:58:01,2026-09-12,AMS,AGP,1054.82,GBP,1,Confirmed,DEV-001973,129.216.64.40,ES
1984,1847,2026-05-25 05:16:32,2026-10-17,AUH,ORY,834.80,GBP,3,Confirmed,DEV-001847,140.191.125.78,AL
1985,223,2026-01-16 01:13:46,2026-01-17,SKG,OTP,906.28,GBP,2,Confirmed,DEV-000223,114.145.9.98,FR
1986,591,2026-02-22 16:53:24,2026-06-02,LGW,MXP,534.82,GBP,3,Confirmed,DEV-000591,107.30.185.175,RO
1987,54,2026-07-15 10:37:38,2026-08-03,BCN,VCE,183.32,GBP,1,Completed,DEV-000054,8.44.160.81,DE
1988,1199,2025-12-20 22:47:29,2025-12-21,LOS,TIA,809.41,GBP,3,Confirmed,DEV-001199,120.218.241.90,AL
1989,186,2025-07-31 11:07:18,2025-10-10,OTP,LGW,1306.79,GBP,3,Completed,DEV-000186,94.138.28.71,AL
1990,720,2026-04-25 14:18:54,2026-08-21,TIA,LGW,2042.85,GBP,2,Completed,DEV-000720,190.113.55.199,AE
1991,1015,2025-08-29 14:43:55,2025-08-29,TIA,OTP,763.73,GBP,2,Confirmed,DEV-SHARED-119,99.215.53.48,AL
1992,1971,2026-05-02 16:04:39,2026-09-09,AGP,AMS,136.17,GBP,3,Completed,DEV-001971,151.131.97.226,GB
1993,691,2025-08-05 15:06:27,2025-11-04,OTP,DXB,1045.52,GBP,4,Completed,DEV-000691,27.168.66.147,NG
1994,1657,2026-05-17 09:33:13,2026-10-17,DXB,BER,1074.69,GBP,2,Completed,DEV-SHARED-026,147.151.126.164,AL
1995,1188,2026-03-20 13:40:31,2026-05-19,AGP,AUH,1318.65,GBP,4,Confirmed,DEV-001188,41.252.68.186,ES
1996,475,2025-10-19 14:47:47,2025-12-13,AUH,TIA,2410.50,GBP,3,Cancelled,DEV-000475,56.104.130.106,NG
1997,360,2026-06-01 12:48:52,2026-06-02,MUC,CDG,1264.96,GBP,4,Confirmed,DEV-SHARED-066,27.37.104.162,NL
1998,576,2026-04-03 18:13:24,2026-09-05,AUH,LOS,268.21,GBP,3,Cancelled,DEV-000576,219.216.110.22,AE
1999,279,2026-07-17 15:56:18,2026-07-17,OTP,LOS,224.30,GBP,1,Pending Review,DEV-000279,204.237.252.61,IT
2000,1981,2025-01-05 22:28:52,2025-04-07,LAX,AMS,349.97,GBP,1,Confirmed,DEV-001981,154.47.181.11,NG
2001,445,2025-11-03 21:42:11,2025-11-04,LOS,HER,396.34,GBP,4,Pending Review,DEV-FRAUD-017,55.60.144.31,IT
2002,877,2026-04-06 23:15:11,2026-07-14,OTP,TIA,370.27,GBP,2,Completed,DEV-000877,159.24.141.93,NL
2003,1536,2026-04-06 19:21:24,2026-05-12,CDG,MXP,361.32,GBP,4,Pending Review,DEV-001536,154.198.20.160,GR
2004,1847,2026-07-02 23:31:47,2026-09-20,TIA,MAD,600.10,GBP,3,Confirmed,DEV-001847,138.215.223.77,US
2005,710,2025-06-07 15:56:55,2025-07-23,TIA,LOS,1326.73,GBP,3,Confirmed,DEV-SHARED-092,192.126.141.27,GR
2006,1468,2026-06-11 21:48:14,2026-09-26,SKG,DXB,392.96,GBP,3,Confirmed,DEV-001468,124.229.135.149,GR
2007,1062,2026-05-13 12:44:24,2026-05-13,NCE,LGW,285.16,GBP,2,Confirmed,DEV-001062,19.181.45.56,AL
2008,1697,2025-05-19 20:11:10,2025-08-06,BER,AUH,841.29,GBP,4,Confirmed,DEV-001697,222.80.131.140,IT
2009,952,2026-03-16 12:13:39,2026-09-08,TIA,MXP,1135.43,GBP,2,Completed,DEV-000952,158.180.195.225,AL
2010,644,2026-06-07 22:45:37,2026-06-08,LHR,TIA,1147.62,GBP,2,Completed,DEV-000644,153.71.175.9,ES
2011,179,2025-10-31 21:33:07,2026-02-04,CDG,MAD,1075.18,GBP,1,Cancelled,DEV-000179,214.57.91.247,NL
2012,573,2026-07-18 10:52:59,2026-12-01,BCN,JFK,1083.03,GBP,3,Confirmed,DEV-000573,49.48.220.204,RO
2013,1688,2025-06-07 06:09:44,2025-11-21,TIA,VCE,807.21,GBP,1,Completed,DEV-001688,161.177.214.57,RO
2014,782,2026-04-15 23:15:11,2026-09-23,VCE,MAN,316.92,GBP,3,Confirmed,DEV-000782,139.27.214.145,AE
2015,762,2026-04-16 10:41:32,2026-09-09,LOS,FRA,457.40,GBP,1,Confirmed,DEV-000762,9.55.188.174,AL
2016,1289,2026-07-12 00:40:58,2026-08-12,SKG,MXP,2377.93,GBP,2,Confirmed,DEV-001289,212.196.192.51,GR
2017,1156,2025-04-29 04:02:39,2025-06-15,TIA,ORD,490.96,GBP,1,Completed,DEV-001156,143.234.101.63,ES
2018,725,2025-11-18 01:39:44,2026-03-20,AUH,TIA,747.71,GBP,2,Confirmed,DEV-000725,111.102.231.44,GR
2019,1391,2026-06-09 04:13:06,2026-07-19,OTP,AMS,382.60,GBP,2,Completed,DEV-001391,36.77.131.34,AL
2020,298,2025-07-05 05:24:56,2025-07-06,LHR,HER,87.08,GBP,1,Confirmed,DEV-SHARED-110,213.229.144.162,RO
2021,1519,2025-05-20 15:18:08,2025-07-01,AUH,MAD,997.25,GBP,1,Confirmed,DEV-001519,171.85.93.199,RO
2022,1459,2025-03-25 19:25:08,2025-07-02,AMS,MUC,982.82,GBP,4,Confirmed,DEV-001459,14.93.85.125,DE
2023,1315,2026-05-23 21:10:13,2026-06-06,OTP,AUH,864.31,GBP,1,Confirmed,DEV-001315,164.7.69.57,AL
2024,278,2025-03-22 11:48:37,2025-05-09,NCE,JFK,2134.10,GBP,1,Confirmed,DEV-000278,41.50.192.195,IT
2025,1632,2025-02-25 12:23:06,2025-08-16,LHR,DXB,1406.88,GBP,2,Confirmed,DEV-001632,3.231.203.47,US
2026,1847,2025-11-21 07:33:11,2025-12-11,AMS,MAD,1005.79,GBP,4,Cancelled,DEV-001847,126.233.230.200,GB
2027,1797,2025-08-29 20:18:23,2026-01-16,DXB,AMS,1066.76,GBP,4,Confirmed,DEV-SHARED-028,25.121.250.94,NL
2028,1963,2026-06-16 22:46:23,2026-09-20,OTP,BCN,900.16,GBP,3,Confirmed,DEV-001963,192.106.102.16,NG
2029,1866,2025-06-06 03:26:40,2025-11-11,MUC,LHR,173.27,GBP,1,Completed,DEV-001866,84.197.104.147,NG
2030,628,2026-05-21 12:41:05,2026-06-03,MUC,ORY,166.20,GBP,2,Confirmed,DEV-000628,87.7.146.180,DE
2031,1744,2026-01-07 08:13:29,2026-03-13,OTP,LOS,1875.83,GBP,4,Confirmed,DEV-001744,220.123.88.16,RO
2032,1918,2025-09-08 02:13:00,2025-10-08,MXP,DXB,714.87,GBP,4,Cancelled,DEV-001918,14.248.129.58,NG
2033,911,2025-03-01 13:04:26,2025-03-02,OTP,TIA,1239.49,GBP,1,Completed,DEV-000911,220.189.179.22,AE
2034,307,2026-01-23 01:52:29,2026-03-28,ORD,MXP,1418.50,GBP,1,Completed,DEV-000307,197.175.162.200,IT
2035,715,2026-05-24 23:18:34,2026-05-25,MUC,ORY,508.04,GBP,4,Confirmed,DEV-000715,150.115.244.79,AE
2036,1526,2026-06-29 05:20:59,2026-11-22,BER,AMS,502.05,GBP,4,Confirmed,DEV-001526,148.105.222.205,DE
2037,1769,2026-01-26 04:51:02,2026-02-17,BCN,JFK,688.31,GBP,2,Completed,DEV-001769,14.180.204.229,US
2038,1164,2026-04-13 23:17:01,2026-08-22,ORD,LOS,356.56,GBP,4,Cancelled,DEV-001164,30.47.2.130,GR
2039,118,2026-07-17 07:03:30,2027-01-03,JFK,AMS,737.68,GBP,2,Confirmed,DEV-000118,45.173.45.85,NL
2040,1236,2025-02-04 18:45:53,2025-03-27,FRA,AMS,1077.68,GBP,2,Confirmed,DEV-001236,35.45.253.119,IT
2041,516,2025-08-15 03:15:16,2025-09-29,SKG,OTP,135.93,GBP,3,Completed,DEV-000516,73.59.53.133,AE
2042,497,2025-08-26 18:23:36,2025-09-18,FCO,ORY,1036.48,GBP,3,Cancelled,DEV-SHARED-069,123.78.197.142,GB
2043,168,2026-04-02 01:51:22,2026-07-29,LGW,TIA,71.30,GBP,3,Confirmed,DEV-000168,55.153.167.105,RO
2044,1608,2025-04-18 00:17:40,2025-07-21,LOS,OTP,265.86,GBP,2,Confirmed,DEV-001608,166.168.43.25,RO
2045,584,2026-06-21 07:47:40,2026-07-18,AUH,MAN,170.65,GBP,3,Completed,DEV-000584,101.143.59.224,GB
2046,194,2025-01-12 04:42:12,2025-04-09,LGW,AMS,1007.80,GBP,2,Completed,DEV-000194,70.232.65.171,GB
2047,657,2025-01-05 05:14:16,2025-01-11,NCE,TIA,219.02,GBP,1,Confirmed,DEV-000657,185.157.16.52,DE
2048,12,2026-04-10 11:44:16,2026-05-14,OTP,ORD,1779.62,GBP,3,Pending Review,DEV-000012,151.48.16.15,GR
2049,14,2026-03-02 09:13:10,2026-05-19,CDG,MAD,2378.74,GBP,4,Confirmed,DEV-SHARED-032,65.133.99.58,NL
2050,1193,2026-01-18 06:42:33,2026-01-20,JFK,AGP,2838.24,GBP,2,Confirmed,DEV-FRAUD-009,21.214.70.234,AE
